NETWORK DATA - Epoca 390000 - Neuronios 250 - Iteracoes 1000000 - Erro 4,380698298056497E-05 - Tempo Execucao 63,2895113 [s].
NETWORK DATA - Epoca 400000 - Neuronios 250 - Iteracoes 1000000 - Erro 4,2561023551755206E-05 - Tempo Execucao 64,9351779 [s].
NETWORK DATA - Epoca 410000 - Neuronios 250 - Iteracoes 1000000 - Erro 4,138077311880302E-05 - Tempo Execucao 66,594567 [s].
NETWORK DATA - Epoca 420000 - Neuronios 250 - Iteracoes 1000000 - Erro 4,026125680388051E-05 - Tempo Execucao 68,2094733 [s].
NETWORK DATA - Epoca 430000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,9197986576935494E-05 - Tempo Execucao 69,8237687 [s].
NETWORK DATA - Epoca 440000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,818690245063779E-05 - Tempo Execucao 71,4408877 [s].
NETWORK DATA - Epoca 450000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,722432148168108E-05 - Tempo Execucao 73,0553476 [s].
NETWORK DATA - Epoca 460000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,630689543392277E-05 - Tempo Execucao 74,7111845 [s].
NETWORK DATA - Epoca 470000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,543157537363572E-05 - Tempo Execucao 76,3358654 [s].
NETWORK DATA - Epoca 480000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,459557805255708E-05 - Tempo Execucao 77,9487259 [s].
NETWORK DATA - Epoca 490000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,3796357841103726E-05 - Tempo Execucao 79,5638148 [s].
NETWORK DATA - Epoca 500000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,303158218460051E-05 - Tempo Execucao 81,1752607 [s].
NETWORK DATA - Epoca 510000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,229910988474712E-05 - Tempo Execucao 82,7929462 [s].
NETWORK DATA - Epoca 520000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,15969718076956E-05 - Tempo Execucao 84,4078914 [s].
NETWORK DATA - Epoca 530000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,092335445130273E-05 - Tempo Execucao 86,02137 [s].
NETWORK DATA - Epoca 540000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,0276584555865074E-05 - Tempo Execucao 87,639488 [s].
