NETWORK DATA - Epoca 390000 - Neuronios 250 - Iteracoes 1000000 - Erro 4,5291576932475146E-05 - Tempo Execucao 65,0547359 [s].
NETWORK DATA - Epoca 400000 - Neuronios 250 - Iteracoes 1000000 - Erro 4,4002119056405024E-05 - Tempo Execucao 66,7149469 [s].
NETWORK DATA - Epoca 410000 - Neuronios 250 - Iteracoes 1000000 - Erro 4,27806690368377E-05 - Tempo Execucao 68,376016 [s].
NETWORK DATA - Epoca 420000 - Neuronios 250 - Iteracoes 1000000 - Erro 4,162207915133054E-05 - Tempo Execucao 70,0451492 [s].
NETWORK DATA - Epoca 430000 - Neuronios 250 - Iteracoes 1000000 - Erro 4,05217049706735E-05 - Tempo Execucao 71,7100424 [s].
NETWORK DATA - Epoca 440000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,947534537257704E-05 - Tempo Execucao 73,4108443 [s].
NETWORK DATA - Epoca 450000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,847918787838391E-05 - Tempo Execucao 75,0675423 [s].
NETWORK DATA - Epoca 460000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,752976845426566E-05 - Tempo Execucao 76,7361224 [s].
NETWORK DATA - Epoca 470000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,662393095057607E-05 - Tempo Execucao 78,4044562 [s].
NETWORK DATA - Epoca 480000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,575879600881868E-05 - Tempo Execucao 80,0677427 [s].
NETWORK DATA - Epoca 490000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,493172751177583E-05 - Tempo Execucao 81,7243876 [s].
NETWORK DATA - Epoca 500000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,4140312518578624E-05 - Tempo Execucao 83,3866935 [s].
NETWORK DATA - Epoca 510000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,338233360048719E-05 - Tempo Execucao 85,0500049 [s].
NETWORK DATA - Epoca 520000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,2655753951501334E-05 - Tempo Execucao 86,7053638 [s].
NETWORK DATA - Epoca 530000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,195869555561585E-05 - Tempo Execucao 88,4002922 [s].
NETWORK DATA - Epoca 540000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,1289426700411E-05 - Tempo Execucao 90,0780618 [s].
NETWORK DATA - Epoca 550000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,06463468582087E-05 - Tempo Execucao 91,7357774 [s].
NETWORK DATA - Epoca 560000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,002797584695824E-05 - Tempo Execucao 93,3970125 [s].
NETWORK DATA - Epoca 570000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,943294046725083E-05 - Tempo Execucao 95,0655972 [s].
NETWORK DATA - Epoca 580000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,885996787622973E-05 - Tempo Execucao 96,7306217 [s].
NETWORK DATA - Epoca 590000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,8307874225288622E-05 - Tempo Execucao 98,3959308 [s].
NETWORK DATA - Epoca 600000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,7775558648187403E-05 - Tempo Execucao 100,0610786 [s].
NETWORK DATA - Epoca 610000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,7261995476136983E-05 - Tempo Execucao 101,7183229 [s].
